id,EAP,HPL,MWS
id24179,0.56302136,0.16591412,0.27106452
id02284,0.7742095,0.14954986,0.07624067
id10671,0.9601876,0.009013867,0.030798506
id08252,0.16301927,0.5857896,0.25119117
id15951,0.6412086,0.02751599,0.33127543
id21864,0.051474404,0.06348874,0.8850369
id04453,0.037811186,0.86295664,0.09923215
id12771,0.3043977,0.32238752,0.37321478
id09751,0.68762374,0.10478488,0.20759146
id10572,0.9459002,0.024706032,0.029393794
id13036,0.07147301,0.057483174,0.8710438
id00112,0.46736974,0.26494694,0.2676833
id13299,0.12933733,0.19268262,0.67798007
id00858,0.17120443,0.015922511,0.81287307
id08297,0.39578655,0.3831992,0.22101428
id11005,0.55251575,0.13373086,0.31375343
id25101,0.19099164,0.44395703,0.36505133
id26150,0.6329692,0.0534301,0.3136007
id13836,0.66368943,0.07445753,0.2618531
id07352,0.08077759,0.24268448,0.676538
id08883,0.28001755,0.46406993,0.25591245
id09328,0.5582085,0.2569695,0.18482196
id03934,0.114855886,0.093235075,0.791909
id14064,0.017869866,0.93773353,0.044396535
id06643,0.8490268,0.033366468,0.117606826
id21558,0.9212295,0.070042014,0.008728499
id17053,0.4118994,0.26870993,0.31939065
id06434,0.054919578,0.06665235,0.878428
id16616,0.14882904,0.08331748,0.7678535
id03306,0.46245474,0.078372866,0.4591724
id07375,0.0737152,0.842305,0.083979845
id07934,0.40490726,0.021631632,0.5734612
id02202,0.64338285,0.0031248014,0.35349244
id03667,0.7448185,0.11186976,0.14331163
id27531,0.5570469,0.28845462,0.15449844
id00608,0.111064345,0.7943871,0.09454849
id18141,0.5019967,0.4243863,0.07361704
id00008,0.95361817,0.02384955,0.022532362
id08845,0.33618116,0.42074835,0.24307054
id16610,0.54775137,0.05502031,0.39722833
id07464,0.15330665,0.05192527,0.7947681
id02189,0.9808445,0.0064004515,0.012755115
id17456,0.09640449,0.24709232,0.6565032
id09421,0.7489833,0.07216858,0.17884809
id12813,0.109199196,0.27006796,0.6207329
id23428,0.4272463,0.25852603,0.31422764
id01358,0.7694025,0.18022539,0.05037201
id02737,0.18661658,0.71284986,0.100533575
id27430,0.24954629,0.46662682,0.28382692
id12857,0.59259224,0.1947014,0.21270636
id01905,0.17534545,0.012386762,0.8122678
id18314,0.97277796,0.0103487605,0.016873203
id02216,0.9712578,0.013642379,0.01509978
id04034,0.12043763,0.78569406,0.0938683
id11461,0.31196016,0.64460814,0.043431647
id09397,0.27667227,0.6106074,0.11272029
id25870,0.13544354,0.7240228,0.14053358
id11653,0.4904828,0.46713582,0.042381313
id10046,0.8479975,0.046020556,0.105982
id27294,0.9299171,0.059906583,0.010176409
id09975,0.9821098,0.0046709552,0.013219192
id09133,0.01912231,0.03112239,0.94975525
id08410,0.26693463,0.27144897,0.46161643
id19062,0.18330753,0.7807305,0.035962027
id26530,0.007686664,0.006868116,0.9854452
id09772,0.35352856,0.3211448,0.3253266
id10360,0.12860723,0.60848606,0.26290673
id12530,0.09759651,0.7951289,0.10727459
id06013,0.05194994,0.027174536,0.92087555
id10525,0.8053166,0.035831455,0.15885188
id25934,0.43546423,0.50435406,0.060181722
id10624,0.80530334,0.089710146,0.104986586
id16000,0.08011498,0.11792771,0.8019573
id01995,0.988492,0.0020536412,0.009454316
id26809,0.5563339,0.031216327,0.41244978
id06631,0.22170006,0.69433516,0.08396483
id23869,0.02322367,0.020802142,0.9559741
id06357,0.15702468,0.30007246,0.54290295
id02926,0.5379757,0.06771274,0.39431155
id14130,0.99637306,5.5364508e-05,0.003571623
id12672,0.41373977,0.285821,0.3004392
id21593,0.8036369,0.072888024,0.12347506
id06089,0.8308436,0.10294126,0.06621508
id09878,0.09409448,0.16657132,0.73933417
id06940,0.025656555,0.86331904,0.11102441
id11312,0.40257776,0.4187031,0.17871918
id25039,0.054102935,0.017959617,0.9279374
id25401,0.081592225,0.7977245,0.12068328
id21772,0.06750845,0.05684643,0.8756451
id22915,0.16366951,0.41347408,0.42285642
id01096,0.42751184,0.4840369,0.08845126
id15071,0.31407207,0.41344422,0.2724837
id01062,0.020775145,0.010492783,0.9687321
id09059,0.019283818,0.9579703,0.022745783
id16954,0.6214116,0.15095134,0.22763711
id11730,0.3318821,0.26252297,0.40559492
id26294,0.15642309,0.16365924,0.6799177
id00940,0.17354992,0.45562398,0.3708261
id08422,0.15051162,0.2511553,0.59833306
id14612,0.031801384,0.053839996,0.9143587
id11545,0.9202638,0.025028804,0.054707352
id24921,0.27756146,0.24705765,0.47538087
id18942,0.7282761,0.17075817,0.10096572
id23652,0.14534026,0.6559428,0.19871697
id07261,0.9042082,0.04125532,0.054536425
id11791,0.97487664,0.020283064,0.0048403055
id07207,0.31798208,0.17340975,0.50860816
id19774,0.2650322,0.5997353,0.13523242
id06049,0.7765391,0.099071205,0.1243897
id13983,0.6780603,0.19971347,0.12222621
id27463,0.4133389,0.23405619,0.3526049
id09046,0.059569508,0.16271992,0.7777105
id25994,0.5675058,0.330971,0.101523235
id02689,0.5607904,0.24487492,0.19433469
id14829,0.032758165,0.9529382,0.014303727
id20759,0.15469821,0.0348361,0.81046563
id27848,0.383852,0.19422221,0.42192575
id08225,0.2708389,0.040240217,0.6889209
id17637,0.6682139,0.12885642,0.20292968
id15355,0.65154654,0.12649469,0.22195882
id13448,0.56479603,0.22254936,0.21265467
id01981,0.4636148,0.33490694,0.2014783
id09107,0.16172494,0.13932288,0.6989522
id20630,0.6050814,0.3673334,0.02758525
id10726,0.6150391,0.21850586,0.16645499
id03636,0.1673089,0.5928234,0.23986773
id01736,0.16906628,0.78736466,0.043569013
id23828,0.2184843,0.71619576,0.06531994
id27861,0.49770093,0.13379137,0.3685076
id14983,0.54022425,0.15274142,0.30703437
id04726,0.15346868,0.17482178,0.6717096
id03313,0.3830929,0.031255227,0.5856519
id21981,0.12787357,0.29813305,0.5739934
id20082,0.30872637,0.57973003,0.111543655
id03502,0.7576356,0.21390668,0.028457677
id04804,0.25060973,0.4028771,0.34651315
id20635,0.0067620827,0.0013319096,0.99190605
id09564,0.451301,0.28312686,0.2655722
id01354,0.6162114,0.33872676,0.04506184
id09441,0.027765814,0.046084978,0.92614925
id07175,0.89247936,0.017658208,0.08986247
id15544,0.060391497,0.3493039,0.5903046
id25935,0.81589,0.11155189,0.072558105
id19230,0.46702048,0.29959062,0.23338892
id00718,0.2192877,0.53404945,0.24666296
id00274,0.993004,0.0029839408,0.0040121465
id16546,0.06791469,0.8459135,0.086171746
id02136,0.37013972,0.43277305,0.19708723
id19618,0.16567488,0.70837647,0.1259487
id00503,0.26793423,0.41843516,0.31363064
id11300,0.48662177,0.27582452,0.23755376
id21526,0.264578,0.60982794,0.12559402
id07300,0.66407794,0.31817156,0.017750498
id18782,0.4388007,0.43187433,0.12932494
id01883,0.04632222,0.87074614,0.08293158
id25235,0.8334059,0.081377506,0.085216604
id03747,0.06190621,0.15326008,0.7848336
id07155,0.24135424,0.4892681,0.26937765
id00565,0.74495745,0.1225522,0.1324903
id11232,0.8944781,0.07719848,0.028323406
id00722,0.42757523,0.33061877,0.24180596
id19963,0.4962646,0.26633468,0.23740071
id16866,0.50877416,0.1550763,0.33614954
id17280,0.053203344,0.9024069,0.044389836
id04309,0.44904438,0.22348076,0.32747486
id23317,0.16304979,0.56544167,0.27150863
id25757,0.10209736,0.15090209,0.7470005
id17088,0.12641342,0.37463978,0.49894682
id19779,0.021434048,0.036076605,0.9424894
id26845,0.13413513,0.6526849,0.21317998
id01923,0.10978654,0.07342544,0.816788
id09394,0.6125744,0.12505798,0.26236758
id25978,0.21640739,0.17990676,0.60368586
id03898,0.68399996,0.17164932,0.14435071
id11967,0.2242363,0.034643397,0.7411203
id14964,0.94316864,0.021991367,0.034839995
id06337,0.8419779,0.044132907,0.11388924
id26501,0.29451898,0.13224834,0.5732327
id20513,0.9807639,0.01431415,0.0049218857
id05044,0.46795276,0.47055382,0.061493415
id07951,0.32589212,0.18991028,0.48419765
id14796,0.076733425,0.81823,0.10503661
id09780,0.20768705,0.1740319,0.6182811
id13597,0.95842826,0.0060775457,0.035494193
id26413,0.8978972,0.026141707,0.07596109
id14007,0.104234755,0.8907954,0.0049697985
id01799,0.60708624,0.1422449,0.25066894
id24712,0.09615078,0.5759059,0.3279432
id13156,0.1635917,0.6480954,0.18831293
id25468,0.010356368,0.0036687546,0.98597485
id25877,0.80426735,0.1043108,0.091421865
id22485,0.11620595,0.85939777,0.024396323
id09229,0.50590044,0.28465086,0.20944872
id25687,0.4163142,0.18278404,0.40090176
id12266,0.086392015,0.5991428,0.3144652
id19723,0.8931481,0.031738646,0.075113274
id03536,0.9413419,0.040704533,0.01795351
id24370,0.1069524,0.096618846,0.79642874
id10745,0.66783476,0.27562705,0.05653817
id17620,0.2473699,0.24615371,0.50647634
id16290,0.079138495,0.85590374,0.0649577
id04325,0.044363063,0.038727134,0.9169098
id23332,0.40564373,0.004901007,0.58945525
id15082,0.14652005,0.8321487,0.021331241
id21581,0.0087911505,0.01585008,0.9753587
id17460,0.9713237,0.018081667,0.010594576
id17003,0.97328013,0.01231015,0.014409678
id15193,0.12348797,0.69827753,0.17823447
id08389,0.12055467,0.53593683,0.3435085
id19831,0.016902227,0.013184028,0.9699137
id25627,0.13846679,0.30428424,0.557249
id14051,0.5782304,0.014070505,0.4076991
id00942,0.67178273,0.18734461,0.14087266
id09184,0.2769699,0.26218235,0.4608477
id21762,0.8378866,0.11143293,0.050680514
id07390,0.48342136,0.46338958,0.053188976
id25785,0.6624326,0.2077785,0.12978889
id17567,0.7320784,0.1611041,0.10681744
id13118,0.27944067,0.6966607,0.023898626
id17508,0.22719257,0.057576403,0.71523106
id21192,0.4540476,0.18941152,0.3565409
id27884,0.102796204,0.06657298,0.83063084
id08686,0.06812503,0.6781404,0.25373462
id01360,0.16783755,0.7499675,0.08219501
id13689,0.41194347,0.31067625,0.27738032
id01772,0.091348395,0.06680407,0.8418475
id17507,0.02402519,0.9130973,0.06287743
id17644,0.96387345,0.021251252,0.014875306
id00494,0.5083017,0.4086058,0.083092585
id09881,0.5985468,0.29681277,0.10464052
id02306,0.49939758,0.14906543,0.351537
id06761,0.48749748,0.21296391,0.29953867
id15045,0.56586564,0.02268299,0.4114514
id05992,0.30792183,0.098600246,0.59347796
id18245,0.67644864,0.09595228,0.22759905
id01047,0.9065552,0.015859803,0.07758501
id23601,0.009568467,0.0013636522,0.98906785
id13140,0.98872954,0.008088182,0.0031822633
id05280,0.06914583,0.17067572,0.76017845
id03728,0.33453462,0.5597726,0.10569273
id15626,0.12845093,0.8231943,0.048354782
id03086,0.022339389,0.03334872,0.9443119
id27898,0.43895346,0.36072534,0.20032114
id05891,0.82038116,0.0063714827,0.1732474
id02214,0.07666386,0.032805316,0.8905308
id17274,0.8196709,0.026357822,0.1539713
id09359,0.9110419,0.04575711,0.043200966
id03320,0.82800186,0.027784849,0.14421327
id26061,0.63648176,0.18738247,0.17613576
id02869,0.93460554,0.04179976,0.023594746
id21891,0.008262045,0.9798003,0.011937674
id06182,0.18935172,0.5220827,0.28856564
id13429,0.1650871,0.7625394,0.07237353
id15943,0.037727535,0.07812818,0.8841443
id13008,0.25407144,0.5767813,0.16914725
id08587,0.4605823,0.31817415,0.22124353
id03346,0.6097016,0.2588554,0.13144313
id02052,0.18636583,0.74609005,0.06754415
id00916,0.06784599,0.87964916,0.052504864
id11093,0.24436873,0.1414691,0.6141622
id15190,0.8537182,0.06760173,0.07868008
id23076,0.41658875,0.2531786,0.33023265
id25738,0.079398625,0.8923642,0.028237196
id21546,0.021812955,0.0839547,0.8942324
id17764,0.9577857,0.01010792,0.032106303
id11990,0.041076332,0.88548,0.07344374
id21050,0.97413325,0.010593708,0.015273134
id18324,0.8314426,0.029792557,0.13876478
id20690,0.6830166,0.22784443,0.08913892
id19799,0.01976333,0.038826346,0.9414103
id12658,0.85243344,0.08884142,0.058725085
id03781,0.16188903,0.5236797,0.31443125
id04870,0.1725092,0.5395104,0.28798038
id20596,0.5146527,0.45715353,0.02819377
id26849,0.80071497,0.0022304403,0.1970546
id00600,0.19564791,0.42066774,0.38368425
id11902,0.5301972,0.40204346,0.0677594
id19219,0.23339666,0.59971917,0.16688418
id14788,0.5209525,0.47115242,0.007895026
id22482,0.111643575,0.67588687,0.21246956
id15378,0.084759526,0.9005094,0.014731034
id14696,0.18912998,0.75995684,0.05091318
id17359,0.25386712,0.38479224,0.3613406
id16190,0.35118562,0.09599888,0.55281556
id21285,0.73023003,0.036825757,0.23294424
id06812,0.6631454,0.20732062,0.12953395
id15579,0.025256803,0.6829505,0.29179263
id26672,0.8917714,0.054065175,0.054163437
id09842,0.256983,0.43049055,0.31252643
id06045,0.2293365,0.49911496,0.2715485
id21233,0.7184096,0.034246348,0.2473441
id16227,0.7614386,0.09832771,0.14023364
id17437,0.10595016,0.10416542,0.7898844
id02309,0.93400294,0.036674768,0.029322278
id18232,0.04238792,0.4543969,0.5032152
id23419,0.093044594,0.7349022,0.1720532
id11924,0.89418393,0.019744938,0.08607114
id12263,0.86013025,0.09202733,0.047842305
id16734,0.9239027,0.021321027,0.05477624
id07989,0.7811087,0.1983444,0.020546958
id24633,0.0607134,0.06045212,0.8788345
id19770,0.73096836,0.034916017,0.23411563
id05094,0.16636395,0.032732204,0.80090386
id07252,0.8338298,0.027052142,0.13911803
id12536,0.30313256,0.44065574,0.25621173
id24324,0.8451574,0.050684724,0.10415788
id25546,0.40758362,0.20805882,0.38435763
id24732,0.9582256,0.015524314,0.026250074
id07280,0.15036091,0.28694507,0.56269395
id23268,0.44309297,0.4202033,0.13670376
id18050,0.018441912,0.00805255,0.97350556
id19360,0.5206424,0.4644154,0.014942168
id00456,0.9030322,0.043796603,0.053171314
id14069,0.14784421,0.78123367,0.07092215
id24965,0.14507982,0.8126538,0.042266324
id13245,0.119578086,0.057055958,0.823366
id22515,0.15842357,0.7639529,0.07762351
id11332,0.4231481,0.090548664,0.4863032
id19876,0.045015298,0.033385873,0.9215988
id18315,0.98235357,0.005391297,0.012255127
id05260,0.8228398,0.06906633,0.108093835
id14594,0.56996655,0.07897724,0.35105616
id12867,0.91078347,0.045533713,0.043682825
id05902,0.1110267,0.8696126,0.019360749
id06390,0.021718146,0.036055833,0.942226
id06005,0.36250103,0.61785203,0.019646985
id24075,0.20857662,0.11782825,0.6735952
id12630,0.8335406,0.06957437,0.096884996
id26378,0.070329264,0.092893645,0.83677703
id05535,0.10225116,0.7305055,0.16724338
id26702,0.1152554,0.15173799,0.7330066
id25209,0.3278319,0.072355084,0.599813
id19835,0.61167884,0.019894997,0.36842623
id09511,0.070864685,0.9139707,0.0151645895
id27364,0.4344472,0.42064488,0.14490795
id09695,0.42389926,0.38667905,0.18942167
id16165,0.84855914,0.07440024,0.07704065
id19503,0.070214115,0.27601483,0.65377104
id13511,0.09032151,0.14674713,0.76293135
id18752,0.5383005,0.04423132,0.41746813
id18278,0.7349699,0.17612205,0.088908
id27219,0.9002301,0.014173186,0.08559671
id05454,0.03065856,0.9137104,0.05563099
id12347,0.60465974,0.17107473,0.22426558
id10397,0.10262704,0.21519955,0.68217343
id18543,0.5603253,0.022331206,0.41734344
id05210,0.17094232,0.11923265,0.709825
id23141,0.07540272,0.45378417,0.47081316
id17139,0.7226778,0.16766655,0.109655686
id21399,0.5739202,0.047928046,0.37815177
id18728,0.64682686,0.0050526555,0.34812057
id12170,0.3295841,0.4413323,0.22908358
id02225,0.06199475,0.11779794,0.8202073
id27210,0.029872887,0.9612374,0.008889779
id01242,0.035361044,0.03225785,0.93238115
id16587,0.26743335,0.14749198,0.5850746
id11144,0.21371911,0.3843669,0.40191403
id13709,0.23052226,0.15723899,0.61223876
id00841,0.058314297,0.8371276,0.1045581
id09692,0.18807597,0.033870347,0.7780537
id07635,0.826626,0.07147528,0.10189869
id11375,0.98425424,0.005401228,0.010344518
id05703,0.34688765,0.14313711,0.5099753
id02757,0.42212653,0.47723174,0.100641675
id08216,0.4299593,0.23677613,0.3332646
id09311,0.05649509,0.18898419,0.7545207
id11169,0.93293756,0.035625096,0.031437363
id23806,0.48866165,0.14223291,0.36910555
id01253,0.066089615,0.005448121,0.9284622
id27558,0.6374303,0.2101835,0.15238626
id06695,0.9956157,0.0014874353,0.002896962
id22654,0.17513417,0.72451717,0.10034873
id16201,0.84387827,0.026395956,0.12972578
id00873,0.3816929,0.26533052,0.35297665
id07131,0.91392034,0.024650535,0.06142914
id11454,0.0954683,0.608853,0.29567873
id19481,0.5030014,0.23832206,0.2586765
id16409,0.6461697,0.072762616,0.2810677
id01686,0.90103036,0.031298764,0.06767085
id24068,0.67810696,0.07802945,0.24386361
id14825,0.9035211,0.050717503,0.045761373
id13611,0.5904097,0.01815758,0.39143267
id05586,0.7146509,0.13014846,0.15520066
id04497,0.5476217,0.3809023,0.07147591
id13912,0.6887486,0.2339867,0.077264726
id09675,0.49179935,0.19753641,0.31066418
id23620,0.05098513,0.8751958,0.07381911
id05596,0.15898134,0.14356081,0.6974579
id09067,0.09506121,0.8468069,0.058131922
id05445,0.0029140506,0.9969593,0.00012669881
id16825,0.018660808,0.006061995,0.9752772
id21127,0.947155,0.032946877,0.019898057
id01740,0.016431404,0.016919978,0.96664864
id12719,0.9169266,0.032037742,0.051035576
id14137,0.07069234,0.7681113,0.16119638
id08909,0.02761014,0.002188222,0.9702017
id24041,0.63680553,0.15385836,0.20933609
id14489,0.2442439,0.40307596,0.35268012
id14961,0.037187234,0.04714503,0.9156678
id19923,0.41608265,0.3388685,0.24504887
id03339,0.42024365,0.39934677,0.1804096
id08864,0.13482948,0.008651598,0.85651886
id19803,0.8977966,0.008846549,0.09335687
id09810,0.91191924,0.0060997116,0.081981085
id23324,0.75104326,0.062083952,0.1868728
id22050,0.55932766,0.349074,0.09159832
id11386,0.6478088,0.24170531,0.110485904
id14739,0.9813875,0.006613133,0.011999421
id02882,0.37751025,0.4525516,0.16993816
id11988,0.78432083,0.15577517,0.059904028
id18839,0.16341995,0.8053239,0.031256188
id08474,0.048523493,0.8197425,0.13173394
id01060,0.76960963,0.054492198,0.17589821
id06551,0.5831965,0.21830535,0.19849814
id06210,0.49782163,0.020458385,0.48171997
id12349,0.1855515,0.40963608,0.40481243
id21813,0.31874156,0.09514774,0.58611065
id13028,0.4663264,0.3302374,0.20343629
id10021,0.48738402,0.07886569,0.4337504
id07425,0.05413315,0.027889494,0.91797733
id24409,0.037670303,0.93615294,0.026176816
id21183,0.9783286,0.007902293,0.013769067
id26178,0.4220352,0.30294883,0.27501592
id24033,0.12037917,0.19914794,0.68047285
id14793,0.30451572,0.11598605,0.57949823
id03053,0.42752543,0.35147086,0.22100367
id24285,0.38567597,0.36586627,0.24845777
id09137,0.48454708,0.4489116,0.06654127
id03185,0.88139546,0.045443848,0.073160686
id21242,0.2025197,0.73025113,0.06722915
id17446,0.93449223,0.008984502,0.056523167
id00087,0.29173207,0.5981347,0.110133156
id11019,0.97429216,0.008691144,0.017016662
id18832,0.03355835,0.9610398,0.005401842
id19224,0.8008819,0.03711983,0.1619982
id17436,0.5599702,0.13621822,0.3038116
id09895,0.047050986,0.058025546,0.89492345
id20296,0.54155076,0.24595575,0.2124935
id03074,0.06738807,0.18098733,0.7516245
id09152,0.28372735,0.6324011,0.08387149
id15277,0.049993668,0.045450382,0.904556
id07520,0.2753867,0.60626787,0.1183454
id12928,0.011027096,0.98429674,0.0046761646
id06197,0.5375379,0.05409955,0.40836257
id24099,0.555375,0.07906823,0.36555687
id17392,0.31437686,0.1769835,0.50863963
id17303,0.33458728,0.024392998,0.6410197
id05682,0.39777455,0.25392053,0.34830493
id14339,0.66991365,0.09986568,0.23022066
id07873,0.6929609,0.08417585,0.22286323
id06939,0.19562535,0.6622918,0.14208284
id14827,0.0006255614,0.0002951635,0.9990792
id19768,0.78951144,0.17744121,0.03304729
id18080,0.88439244,0.042405766,0.073201746
id17384,0.94219214,0.05043631,0.0073715965
id12059,0.82097787,0.1395848,0.03943735
id27382,0.038306724,0.020916667,0.94077665
id23252,0.7213353,0.1385322,0.1401325
id14797,0.17474799,0.2302873,0.59496474
id25826,0.012737233,0.006139434,0.98112327
id27569,0.51684946,0.35582373,0.1273269
id05079,0.19346248,0.7345998,0.07193763
id23749,0.92638224,0.024479374,0.04913843
id04852,0.033491813,0.010419745,0.9560884
id08920,0.6863021,0.20305924,0.11063861
id15229,0.17233753,0.077907726,0.7497547
id11992,0.25210196,0.1505483,0.59734976
id21087,0.4965445,0.28605235,0.21740316
id22173,0.4545653,0.11261893,0.4328158
id26488,0.9560067,0.018055629,0.02593766
id09378,0.5488811,0.03821601,0.4129029
id19280,0.41772538,0.30448824,0.2777864
id00701,0.024231322,0.008032605,0.96773607
id18252,0.13026676,0.72539747,0.1443358
id19850,0.04874911,0.078540556,0.87271035
id00967,0.22682405,0.60783136,0.1653445
id00670,0.92193335,0.038403936,0.039662734
id10795,0.06606797,0.03519815,0.8987339
id27312,0.23441096,0.47759247,0.2879965
id10703,0.23741284,0.032677654,0.72990954
id25596,0.22382928,0.12750702,0.6486637
id00443,0.38003746,0.061738294,0.55822426
id21638,0.4256881,0.19827738,0.3760345
id15800,0.36477017,0.5016605,0.13356926
id23367,0.42690647,0.23096266,0.3421309
id03600,0.9057173,0.03105112,0.06323161
id07147,0.10025638,0.68756026,0.21218336
id02654,0.06698856,0.8130584,0.11995311
id17965,0.076985426,0.819499,0.10351562
id24304,0.4327719,0.41389123,0.15333684
id11626,0.66027063,0.16926861,0.17046079
id17604,0.24048236,0.25092578,0.50859183
id24725,0.16906369,0.6073773,0.22355907
id08894,0.94845724,0.047482394,0.0040604337
id01352,0.88205576,0.028666174,0.089278
id07907,0.99673045,0.0017583574,0.0015111959
id02681,0.1895441,0.09156914,0.7188868
id23951,0.13124841,0.59353036,0.27522117
id11154,0.16994207,0.015928393,0.8141295
id13182,0.23477413,0.53170377,0.23352212
id04576,0.53099245,0.4449332,0.024074318
id16318,0.33001682,0.3064692,0.363514
id05472,0.51219654,0.10569665,0.3821069
id20567,0.75825566,0.090666845,0.15107755
id21385,0.30261776,0.18926188,0.5081203
id09834,0.48169485,0.12570366,0.39260155
id02954,0.34842145,0.43014723,0.22143129
id15456,0.46915135,0.34683934,0.18400931
id06958,0.81633955,0.12823135,0.055429116
id18053,0.78855026,0.025994936,0.18545483
id05180,0.05441171,0.8693959,0.076192416
id21648,0.6391705,0.256976,0.10385353
id27095,0.27376902,0.5794201,0.1468109
id16645,0.04750707,0.84905344,0.10343948
id22508,0.8297474,0.10576865,0.064484
id01151,0.16467357,0.2502465,0.58507997
id03451,0.3894864,0.057255145,0.5532584
id20279,0.47454855,0.14068997,0.38476154
id17480,0.16777363,0.6810622,0.15116419
id08280,0.9417611,0.0520296,0.0062092063
id19245,0.26880944,0.5504831,0.1807075
id20463,0.74500495,0.06671101,0.18828404
id01510,0.07726744,0.786461,0.13627152
id22724,0.26493374,0.23779945,0.49726677
id03386,0.016712822,0.0036867014,0.9796005
id26858,0.56778735,0.06142148,0.37079123
id27612,0.31095567,0.4443,0.24474429
id14606,0.99249154,0.001827172,0.0056812903
id09273,0.16822839,0.23701857,0.59475297
id07736,0.050691128,0.73254895,0.21675992
id22879,0.66864604,0.32368967,0.0076642223
id01075,0.09909655,0.84723914,0.053664304
id14038,0.15333173,0.2803458,0.5663225
id10294,0.90147734,0.013238845,0.08528381
id06738,0.3397104,0.26001808,0.40027156
id06932,0.35011193,0.53122187,0.11866622
id20905,0.38905525,0.44393918,0.16700555
id03466,0.08746951,0.066937506,0.845593
id17100,0.26892495,0.108254105,0.6228209
id00585,0.46464598,0.11914824,0.41620576
id05385,0.37569997,0.24419124,0.38010874
id21658,0.7213451,0.26682162,0.011833325
id25140,0.47945413,0.24048387,0.28006205
id14623,0.028801022,0.94467187,0.02652707
id06925,0.59863114,0.23349743,0.16787142
id03102,0.46437564,0.015777884,0.51984644
id15215,0.16638242,0.7971512,0.036466334
id16162,0.7299696,0.20050363,0.06952676
id12412,0.023070492,0.94105655,0.035872947
id27708,0.55051184,0.04804952,0.40143862
id18508,0.9144023,0.023936864,0.061660733
id19857,0.6376889,0.17030431,0.19200677
id27904,0.7799969,0.14310618,0.07689689
id27345,0.8684993,0.05902329,0.07247733
id09516,0.47597057,0.50849783,0.015531574
id24277,0.32098237,0.4991517,0.17986597
id26935,0.5098509,0.3148696,0.17527948
id08544,0.4537802,0.39589927,0.15032049
id13779,0.091021106,0.11738994,0.7915889
id17103,0.5436228,0.030660752,0.42571646
id01771,0.3014983,0.508121,0.19038077
id08211,0.40220538,0.016628617,0.58116597
id06392,0.993138,0.0031449173,0.0037170467
id25629,0.7905008,0.067103714,0.14239548
id15194,0.34786722,0.19831838,0.45381442
id23962,0.028520903,0.93284184,0.038637314
id14252,0.2258522,0.016100982,0.7580468
id15381,0.97769064,0.005268059,0.017041326
id17385,0.06766055,0.054151904,0.87818754
id22826,0.3055762,0.4427232,0.25170052
id16485,0.8270378,0.14284317,0.030119047
id25744,0.84530884,0.14702629,0.0076649142
id09192,0.42412722,0.5087206,0.06715217
id08619,0.14717545,0.6714265,0.18139796
id27889,0.69218856,0.09145982,0.21635169
id10964,0.10998779,0.17697002,0.7130422
id00821,0.043868642,0.92555463,0.030576745
id07120,0.9682956,0.014837155,0.01686727
id05347,0.5493337,0.25525492,0.19541144
id14047,0.723953,0.19366357,0.082383364
id24871,0.91000974,0.03665922,0.053331133
id21417,0.20843704,0.74191844,0.049644444
id03784,0.7892767,0.020496728,0.19022657
id07389,0.3483798,0.39836922,0.25325102
id16215,0.86367106,0.12341097,0.012917998
id10976,0.062561594,0.026483444,0.91095495
id00348,0.7913884,0.140636,0.06797561
id04027,0.8590549,0.012459876,0.12848513
id21625,0.123774044,0.8082248,0.06800115
id15117,0.24886459,0.14016488,0.6109705
id06776,0.56834036,0.12064405,0.31101564
id10947,0.93541783,0.011344686,0.05323754
id11746,0.4085746,0.07948303,0.5119423
id27779,0.111120276,0.037516776,0.8513629
id20789,0.7229177,0.24603143,0.031050848
id16187,0.22472243,0.0251183,0.75015926
id23834,0.06547242,0.86040246,0.07412517
id25848,0.049506232,0.9493655,0.0011282302
id08777,0.33867425,0.34994093,0.31138486
id17045,0.55639386,0.085732736,0.35787347
id01474,0.121915534,0.09441103,0.7836734
id09396,0.022052238,0.9642959,0.013651819
id22208,0.9788124,0.009551289,0.0116363615
id13813,0.17557983,0.20327826,0.62114185
id23386,0.5128576,0.12190366,0.3652387
id02610,0.05631945,0.8474742,0.0962064
id07647,0.21884961,0.37518325,0.40596712
id24025,0.81318444,0.055461172,0.13135438
id25573,0.5295088,0.18926628,0.2812249
id23575,0.70064074,0.059774265,0.23958506
id08968,0.46706012,0.43371806,0.09922184
id09958,0.4966364,0.47168353,0.031680033
id13648,0.70851356,0.1070992,0.1843872
id00335,0.9825865,0.0064630755,0.0109504005
id18099,0.7856204,0.14380081,0.07057874
id24297,0.36285383,0.0058395998,0.6313065
id17751,0.19035535,0.6935168,0.11612788
id02158,0.23021916,0.5518763,0.21790451
id03039,0.98465747,0.004459882,0.010882686
id09467,0.09462508,0.0054546366,0.8999203
id14903,0.6870495,0.26538208,0.04756843
id03331,0.15333524,0.53688204,0.3097827
id27366,0.36076346,0.09319438,0.5460422
id09199,0.93924946,0.011197683,0.049552754
id07681,0.24083488,0.1207025,0.6384626
id11502,0.057990678,0.90250236,0.039506864
id00140,0.92103964,0.05149713,0.027463198
id20159,0.5564739,0.08993237,0.3535937
id02007,0.030847814,0.017904967,0.9512472
id08188,0.8219931,0.13171014,0.046296768
id04504,0.0026712741,0.011166889,0.9861618
id22031,0.9348472,0.04389489,0.021257957
id17947,0.42823666,0.23288733,0.3388761
id06267,0.9247792,0.06972536,0.0054954677
id14577,0.47096118,0.10370367,0.42533517
